Address,Message_0,Message_1,Message_2,Message_3,Message_4,Message_5,Message_6,Message_7,Message_8,Message_9
/tag1,73.18000030517578,3.940000057220459,7.53000020980835,180.2100067138672,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,73.18000030517578,3.940000057220459,7.53000020980835,180.2100067138672,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,73.18000030517578,3.940000057220459,7.53000020980835,180.2100067138672,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,73.18000030517578,3.940000057220459,7.53000020980835,180.2100067138672,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,56.84000015258789,4.019999980926514,7.599999904632568,180.2100067138672,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,64.3499984741211,3.890000104904175,6.480000019073486,180.2100067138672,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,56.84000015258789,4.019999980926514,7.599999904632568,180.2100067138672,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,50.029998779296875,3.890000104904175,6.78000020980835,158.36000061035156,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,50.029998779296875,3.940000057220459,7.269999980926514,14.619999885559082,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,50.029998779296875,3.940000057220459,6.78000020980835,14.619999885559082,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,39.150001525878906,3.940000057220459,7.739999771118164,13.489999771118164,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,39.150001525878906,3.940000057220459,7.739999771118164,13.489999771118164,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,30.68000030517578,-256.0199890136719,6.619999885559082,11.670000076293945,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,34.540000915527344,3.8499999046325684,6.619999885559082,12.5,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,30.68000030517578,-256.0199890136719,6.619999885559082,11.670000076293945,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,30.68000030517578,-256.0199890136719,6.619999885559082,11.670000076293945,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,30.68000030517578,-223.55999755859375,6.619999885559082,10.920000076293945,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,27.229999542236328,-223.55999755859375,7.25,10.920000076293945,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,14.489999771118164,-195.13999938964844,7.739999771118164,10.229999542236328,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,14.489999771118164,-195.13999938964844,7.739999771118164,10.229999542236328,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,12.960000038146973,-170.36000061035156,6.989999771118164,10.229999542236328,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,12.960000038146973,-170.36000061035156,6.989999771118164,10.229999542236328,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,12.960000038146973,-170.36000061035156,6.989999771118164,10.229999542236328,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,11.680000305175781,-148.6999969482422,7.360000133514404,9.0600004196167,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,11.680000305175781,-148.6999969482422,7.360000133514404,9.0600004196167,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,11.680000305175781,-148.6999969482422,7.360000133514404,9.0600004196167,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,10.699999809265137,-129.60000610351562,7.659999847412109,8.630000114440918,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,10.699999809265137,-129.60000610351562,7.659999847412109,8.630000114440918,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,9.65999984741211,-113.02999877929688,7.079999923706055,8.210000038146973,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,9.65999984741211,-113.02999877929688,7.079999923706055,8.210000038146973,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,9.65999984741211,-113.02999877929688,7.079999923706055,8.210000038146973,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,8.850000381469727,-98.47000122070312,7.840000152587891,7.829999923706055,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,8.850000381469727,-98.47000122070312,7.840000152587891,7.829999923706055,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,8.850000381469727,-98.47000122070312,7.840000152587891,7.829999923706055,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,8.199999809265137,-85.6500015258789,7.610000133514404,7.559999942779541,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,8.199999809265137,-85.6500015258789,7.610000133514404,7.559999942779541,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,7.480000019073486,-74.5999984741211,7.079999923706055,7.269999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,7.480000019073486,-64.80999755859375,7.079999923706055,7.090000152587891,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,6.940000057220459,-64.80999755859375,7.380000114440918,7.090000152587891,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,6.940000057220459,-64.80999755859375,7.380000114440918,7.090000152587891,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,6.400000095367432,-56.290000915527344,6.900000095367432,7.090000152587891,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,6.940000057220459,-64.80999755859375,7.380000114440918,7.090000152587891,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,6.039999961853027,-48.70000076293945,6.900000095367432,6.75,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,6.039999961853027,-48.70000076293945,7.489999771118164,6.75,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,5.579999923706055,-42.2599983215332,7.070000171661377,6.559999942779541,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,5.579999923706055,-36.529998779296875,7.070000171661377,6.449999809265137,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,5.070000171661377,-31.469999313354492,7.769999980926514,6.340000152587891,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,5.260000228881836,-36.529998779296875,7.230000019073486,6.449999809265137,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.71999979019165,-27.139999389648438,6.880000114440918,6.21999979019165,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,5.070000171661377,-31.469999313354492,7.769999980926514,6.340000152587891,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.559999942779541,-23.219999313354492,6.880000114440918,6.179999828338623,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.559999942779541,-23.219999313354492,7.449999809265137,6.179999828338623,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.329999923706055,-19.940000534057617,7.320000171661377,-0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.329999923706055,-19.940000534057617,7.320000171661377,-0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.170000076293945,-16.979999542236328,7.269999980926514,-0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.119999885559082,-14.34000015258789,7.659999847412109,0.6499999761581421,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.119999885559082,-14.34000015258789,7.659999847412109,0.6499999761581421,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.880000114440918,-12.180000305175781,7.010000228881836,1.2300000190734863,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.799999952316284,-10.149999618530273,7.010000228881836,1.809999942779541,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.880000114440918,-10.149999618530273,7.010000228881836,1.809999942779541,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.799999952316284,-10.149999618530273,7.010000228881836,1.809999942779541,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.799999952316284,-10.149999618530273,7.010000228881836,2.2799999713897705,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.680000066757202,-6.849999904632568,7.610000133514404,2.7100000381469727,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.680000066757202,-8.4399995803833,6.980000019073486,2.2799999713897705,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.680000066757202,-6.849999904632568,7.610000133514404,2.7100000381469727,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.5199999809265137,-5.639999866485596,7.110000133514404,2.7100000381469727,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.5199999809265137,-5.639999866485596,7.110000133514404,2.7100000381469727,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.5199999809265137,-5.639999866485596,7.110000133514404,2.7100000381469727,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.5199999809265137,-5.639999866485596,7.110000133514404,2.7100000381469727,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.5199999809265137,-5.639999866485596,7.110000133514404,2.7100000381469727,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.369999885559082,-4.53000020980835,6.860000133514404,2.7100000381469727,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.380000114440918,-156.1999969482422,6.860000133514404,3.390000104904175,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.2699999809265137,-136.32000732421875,7.170000076293945,3.609999895095825,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.380000114440918,-156.1999969482422,7.550000190734863,3.390000104904175,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.2200000286102295,-118.81999969482422,7.199999809265137,3.869999885559082,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.2699999809265137,-136.32000732421875,7.170000076293945,3.869999885559082,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.2899999618530273,-103.47000122070312,7.710000038146973,4.090000152587891,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.2899999618530273,-103.47000122070312,7.710000038146973,4.090000152587891,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,105.41000366210938,-78.3499984741211,6.960000038146973,4.460000038146973,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,119.9800033569336,-90.1500015258789,6.960000038146973,4.25,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,105.41000366210938,-78.3499984741211,7.360000133514404,4.460000038146973,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,92.55999755859375,-68.19000244140625,7.269999980926514,4.550000190734863,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,92.55999755859375,-68.19000244140625,7.269999980926514,4.550000190734863,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,92.55999755859375,-68.19000244140625,7.269999980926514,4.550000190734863,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,81.47000122070312,-59.13999938964844,7.590000152587891,4.699999809265137,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,81.47000122070312,-59.13999938964844,7.590000152587891,4.699999809265137,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,71.55999755859375,-44.459999084472656,7.0,4.769999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,71.55999755859375,-51.38999938964844,7.0,4.769999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,71.55999755859375,-44.459999084472656,7.309999942779541,4.769999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,71.55999755859375,-44.459999084472656,7.309999942779541,4.769999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,71.55999755859375,-44.459999084472656,7.309999942779541,4.769999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,71.55999755859375,-44.459999084472656,7.309999942779541,4.769999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,63.08000183105469,-38.36000061035156,7.53000020980835,4.900000095367432,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,63.08000183105469,-38.36000061035156,7.53000020980835,4.900000095367432,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,55.47999954223633,-33.20000076293945,7.010000228881836,4.949999809265137,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,55.47999954223633,-28.56999969482422,7.010000228881836,5.059999942779541,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,48.93000030517578,-28.56999969482422,7.199999809265137,5.059999942779541,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,48.93000030517578,-28.56999969482422,7.199999809265137,5.059999942779541,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,43.130001068115234,-24.579999923706055,6.789999961853027,5.119999885559082,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,48.93000030517578,-28.56999969482422,7.199999809265137,5.059999942779541,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,43.130001068115234,-24.579999923706055,6.789999961853027,5.119999885559082,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,43.130001068115234,-24.579999923706055,6.789999961853027,5.119999885559082,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,38.06999969482422,-21.139999389648438,7.199999809265137,5.199999809265137,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,38.06999969482422,-21.139999389648438,7.199999809265137,5.119999885559082,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,33.66999816894531,-18.049999237060547,7.059999942779541,5.199999809265137,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,184.02000427246094,-15.300000190734863,7.730000019073486,5.25,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,184.02000427246094,-15.300000190734863,7.730000019073486,5.25,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,161.27999877929688,-15.300000190734863,6.949999809265137,5.25,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,141.57000732421875,-15.300000190734863,6.949999809265137,5.25,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,124.2300033569336,-13.010000228881836,7.340000152587891,5.289999961853027,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,124.2300033569336,-13.010000228881836,7.340000152587891,5.289999961853027,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,124.2300033569336,-9.0600004196167,7.769999980926514,5.289999961853027,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,124.2300033569336,-10.9399995803833,7.230000019073486,5.289999961853027,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,109.01000213623047,-7.579999923706055,7.079999923706055,5.320000171661377,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,124.2300033569336,-9.0600004196167,7.769999980926514,5.289999961853027,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,109.01000213623047,-6.150000095367432,7.329999923706055,5.409999847412109,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,109.01000213623047,-6.150000095367432,7.079999923706055,5.409999847412109,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,109.01000213623047,-6.150000095367432,7.329999923706055,5.409999847412109,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,109.01000213623047,-6.150000095367432,7.329999923706055,5.440000057220459,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,84.19000244140625,-4.929999828338623,7.110000133514404,5.440000057220459,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,74.12999725341797,-3.7799999713897705,7.579999923706055,5.440000057220459,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,74.12999725341797,-3.7799999713897705,7.579999923706055,5.440000057220459,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,65.1500015258789,-2.930000066757202,7.070000171661377,5.46999979019165,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,65.1500015258789,-2.0799999237060547,7.070000171661377,5.519999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,65.1500015258789,-2.0799999237060547,7.179999828338623,5.519999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,50.68000030517578,-2.0799999237060547,7.800000190734863,5.519999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,44.65999984741211,-1.399999976158142,6.849999904632568,5.519999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,39.529998779296875,69.98999786376953,6.849999904632568,5.559999942779541,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,39.529998779296875,69.98999786376953,7.460000038146973,5.559999942779541,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,34.90999984741211,61.59000015258789,7.139999866485596,5.510000228881836,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,34.90999984741211,54.349998474121094,7.139999866485596,5.53000020980835,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,30.920000076293945,54.349998474121094,7.119999885559082,5.53000020980835,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,30.920000076293945,54.349998474121094,7.119999885559082,5.53000020980835,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,30.920000076293945,54.349998474121094,7.119999885559082,5.53000020980835,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,24.34000015258789,42.4900016784668,6.929999828338623,5.579999923706055,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,27.329999923706055,47.95000076293945,6.929999828338623,5.519999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,24.34000015258789,42.4900016784668,6.929999828338623,5.579999923706055,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,21.639999389648438,37.540000915527344,7.309999942779541,5.53000020980835,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,19.290000915527344,33.29999923706055,6.940000057220459,5.539999961853027,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,21.639999389648438,37.540000915527344,7.309999942779541,5.539999961853027,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,19.290000915527344,33.29999923706055,6.940000057220459,5.539999961853027,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,19.290000915527344,33.29999923706055,6.940000057220459,5.539999961853027,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,17.18000030517578,29.5,7.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,17.18000030517578,26.31999969482422,7.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,17.18000030517578,26.31999969482422,7.320000171661377,5.5,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,15.449999809265137,23.479999542236328,7.739999771118164,5.46999979019165,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,13.819999694824219,23.479999542236328,6.699999809265137,5.480000019073486,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,15.449999809265137,23.479999542236328,7.739999771118164,5.480000019073486,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,12.550000190734863,113.44000244140625,7.460000038146973,5.519999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,12.550000190734863,113.44000244140625,7.460000038146973,5.519999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,11.289999961853027,99.5999984741211,7.079999923706055,5.480000019073486,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,11.289999961853027,87.62999725341797,7.079999923706055,5.53000020980835,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,11.289999961853027,87.62999725341797,7.159999847412109,5.53000020980835,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,9.4399995803833,77.16000366210938,7.630000114440918,5.519999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,8.5600004196167,67.91999816894531,6.699999809265137,5.519999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,9.4399995803833,77.16000366210938,7.630000114440918,5.519999980926514,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,7.940000057220459,60.0099983215332,6.699999809265137,5.579999923706055,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,7.940000057220459,60.0099983215332,7.449999809265137,5.579999923706055,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,7.260000228881836,52.86000061035156,7.079999923706055,5.539999961853027,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,7.260000228881836,52.86000061035156,7.079999923706055,5.559999942779541,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,6.71999979019165,46.709999084472656,7.03000020980835,5.559999942779541,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,6.369999885559082,41.400001525878906,7.650000095367432,5.579999923706055,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,5.840000152587891,36.599998474121094,6.840000152587891,5.579999923706055,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,6.369999885559082,41.400001525878906,7.650000095367432,5.579999923706055,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,5.840000152587891,36.599998474121094,6.840000152587891,5.579999923706055,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,5.840000152587891,36.599998474121094,6.840000152587891,5.579999923706055,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,5.840000152587891,36.599998474121094,6.840000152587891,5.570000171661377,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,5.840000152587891,36.599998474121094,6.840000152587891,5.579999923706055,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,5.440000057220459,36.599998474121094,6.730000019073486,5.570000171661377,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,5.25,28.950000762939453,7.599999904632568,5.599999904632568,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.869999885559082,25.700000762939453,6.949999809265137,5.570000171661377,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,5.25,28.950000762939453,7.599999904632568,5.599999904632568,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.869999885559082,23.0,6.949999809265137,-241.9199981689453,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.670000076293945,23.0,7.329999923706055,-241.9199981689453,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.5,20.579999923706055,7.800000190734863,-211.02000427246094,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.5,20.579999923706055,7.800000190734863,-183.9499969482422,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.199999809265137,237.7100067138672,6.71999979019165,-160.22000122070312,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.25,18.420000076293945,6.71999979019165,-183.9499969482422,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.990000009536743,208.33999633789062,7.050000190734863,-139.52999877929688,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,4.199999809265137,237.7100067138672,7.53000020980835,-160.22000122070312,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.990000009536743,182.77999877929688,7.050000190734863,-121.33999633789062,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.990000009536743,182.77999877929688,7.190000057220459,-121.33999633789062,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.8399999141693115,160.39999389648438,7.760000228881836,-105.5,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.8399999141693115,160.39999389648438,7.760000228881836,-105.5,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.8399999141693115,160.39999389648438,7.760000228881836,-105.5,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.819999933242798,-280.0899963378906,7.760000228881836,-91.55999755859375,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.819999933242798,-280.0899963378906,7.760000228881836,-91.55999755859375,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.6600000858306885,-244.72999572753906,6.980000019073486,-79.4800033569336,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.6600000858306885,-244.72999572753906,6.980000019073486,-79.4800033569336,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,3.6600000858306885,-244.72999572753906,6.980000019073486,-79.4800033569336,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,109.61000061035156,-213.61000061035156,7.690000057220459,-68.81999969482422,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,109.61000061035156,-213.61000061035156,7.690000057220459,-68.81999969482422,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,84.58999633789062,-162.6999969482422,6.920000076293945,-51.34000015258789,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,96.18000030517578,-186.5500030517578,6.920000076293945,-59.54999923706055,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,84.58999633789062,-162.6999969482422,7.420000076293945,-51.34000015258789,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,84.58999633789062,-162.6999969482422,7.420000076293945,-51.34000015258789,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,74.4000015258789,-141.89999389648438,7.130000114440918,-44.209999084472656,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,84.58999633789062,-162.6999969482422,7.420000076293945,-44.209999084472656,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,65.5999984741211,-123.61000061035156,7.599999904632568,-37.959999084472656,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,65.5999984741211,-123.61000061035156,7.599999904632568,-37.959999084472656,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,65.5999984741211,-123.61000061035156,7.599999904632568,-37.959999084472656,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,65.5999984741211,-107.62999725341797,7.599999904632568,-32.43000030517578,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,50.9900016784668,-93.7300033569336,7.760000228881836,-27.729999542236328,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,57.810001373291016,-107.62999725341797,7.230000019073486,-32.43000030517578,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,50.9900016784668,-93.7300033569336,7.760000228881836,-23.56999969482422,0.0,0.0,0.0,0.0,0.0,0.0
/tag1,44.91999816894531,-81.5999984741211,6.760000228881836,-23.56999969482422,0.0,0.0,0.0,0.0,0.0,0.0
